yr,mon,u_carrier,max,min,mean,count,prop,q25,q75
2004,6,WN,450.0,0.0,0.0,47087,0.2708815596661499,0.0,15.0
2004,6,XE,439.0,0.0,0.0,25417,0.2049415745367274,0.0,9.0
2004,7,AA,1316.0,0.0,0.0,74491,0.2004537460901317,0.0,8.0
2004,7,AS,413.0,0.0,0.0,13833,0.2331381479071785,0.0,13.0
2004,7,B6,356.0,0.0,2.0,8187,0.20703554415536826,0.0,11.0
2004,7,CO,1008.0,0.0,0.0,35220,0.1735945485519591,0.0,6.0
2004,7,DH,628.0,0.0,0.0,6199,0.281013066623649,0.0,19.0
2004,7,DL,556.0,0.0,1.0,70230,0.18363947031183256,0.0,9.0
2004,7,EV,1200.0,0.0,0.0,24547,0.23844054263250092,0.0,13.0
2004,7,FL,545.0,0.0,0.0,17612,0.21729502611855553,0.0,11.0
2004,7,HA,609.0,0.0,0.0,496,0.0846774193548387,0.0,2.0
2004,7,HP,530.0,0.0,0.0,24947,0.18034232573054876,0.0,8.0
2004,7,MQ,862.0,0.0,0.0,39868,0.23748369619745158,0.0,13.0
2004,7,NW,1596.0,0.0,0.0,54448,0.16222818101674993,0.0,6.0
2004,7,OH,388.0,0.0,0.0,15605,0.24729253444408844,0.0,14.0
2004,7,OO,569.0,0.0,0.0,39947,0.1285453225523819,0.0,4.0
2004,7,TZ,472.0,0.0,0.0,4844,0.217588769611891,0.0,11.0
2004,7,UA,903.0,0.0,0.0,70049,0.17187968422104527,0.0,5.0
2004,7,US,471.0,0.0,0.0,29730,0.1748065926673394,0.0,7.0
2004,7,WN,501.0,0.0,0.0,48500,0.26550515463917523,0.0,15.0
2004,7,XE,556.0,0.0,0.0,26389,0.16866876349994317,0.0,5.0
2004,8,AA,1142.0,0.0,0.0,75077,0.21408687081263236,0.0,9.0
2004,8,AS,621.0,0.0,0.0,13787,0.23652716326974688,0.0,13.0
2004,8,B6,588.0,0.0,2.0,8214,0.23910396883369855,0.0,14.0
2004,8,CO,615.0,0.0,0.0,35329,0.12397746893486937,0.0,2.0
2004,8,DH,835.0,0.0,0.0,4974,0.2197426618415762,0.0,10.0
